x-axis,F1
Hertz,dBV
+81.900E+03,-39.68689E+00
+82.000E+03,-37.51545E+00
+82.100E+03,-39.68689E+00
+82.200E+03,-39.68689E+00
+82.300E+03,-39.68689E+00
+82.400E+03,-39.58289E+00
+82.500E+03,-39.68689E+00
+82.600E+03,-38.04708E+00
+82.700E+03,-39.68689E+00
+82.800E+03,-39.68689E+00
+82.900E+03,-39.68689E+00
+83.000E+03,-39.68689E+00
+83.100E+03,-39.68689E+00
+83.200E+03,-39.40333E+00
+83.300E+03,-39.68689E+00
+83.400E+03,-39.68689E+00
+83.500E+03,-39.68689E+00
+83.600E+03,-39.58555E+00
+83.700E+03,-39.68689E+00
+83.800E+03,-39.68689E+00
+83.900E+03,-39.68689E+00
+84.000E+03,-39.68689E+00
+84.100E+03,-39.68689E+00
+84.200E+03,-39.68689E+00
+84.300E+03,-39.30868E+00
+84.400E+03,-38.75776E+00
+84.500E+03,-39.68689E+00
+84.600E+03,-39.68689E+00
+84.700E+03,-39.68689E+00
+84.800E+03,-39.68689E+00
+84.900E+03,-39.68689E+00
+85.000E+03,-39.68689E+00
+85.100E+03,-39.68689E+00
+85.200E+03,-39.68689E+00
+85.300E+03,-39.65082E+00
+85.400E+03,-39.68689E+00
+85.500E+03,-39.68689E+00
+85.600E+03,-39.68689E+00
+85.700E+03,-39.68689E+00
+85.800E+03,-39.68689E+00
+85.900E+03,-39.68689E+00
+86.000E+03,-39.68689E+00
+86.100E+03,-38.33621E+00
+86.200E+03,-37.37997E+00
+86.300E+03,-39.68689E+00
+86.400E+03,-39.68689E+00
+86.500E+03,-39.68689E+00
+86.600E+03,-39.00683E+00
+86.700E+03,-39.68689E+00
+86.800E+03,-39.68689E+00
+86.900E+03,-39.68689E+00
+87.000E+03,-39.68689E+00
+87.100E+03,-39.68689E+00
+87.200E+03,-39.68689E+00
+87.300E+03,-39.68689E+00
+87.400E+03,-39.55415E+00
+87.500E+03,-39.68689E+00
+87.600E+03,-39.68689E+00
+87.700E+03,-39.68689E+00
+87.800E+03,-39.68689E+00
+87.900E+03,-39.68689E+00
+88.000E+03,-39.68689E+00
+88.100E+03,-39.68689E+00
+88.200E+03,-39.68689E+00
+88.300E+03,-39.68689E+00
+88.400E+03,-37.09237E+00
+88.500E+03,-39.68689E+00
+88.600E+03,-39.64322E+00
+88.700E+03,-39.60694E+00
+88.800E+03,-38.71462E+00
+88.900E+03,-39.68689E+00
+89.000E+03,-39.68689E+00
+89.100E+03,-39.68689E+00
+89.200E+03,-38.97840E+00
+89.300E+03,-38.37820E+00
+89.400E+03,-39.41224E+00
+89.500E+03,-36.82708E+00
+89.600E+03,-39.68689E+00
+89.700E+03,-39.68689E+00
+89.800E+03,-39.43166E+00
+89.900E+03,-39.68689E+00
+90.000E+03,-39.68689E+00
+90.100E+03,-37.90801E+00
+90.200E+03,-38.53417E+00
+90.300E+03,-39.68689E+00
+90.400E+03,-39.68689E+00
+90.500E+03,-38.34482E+00
+90.600E+03,-39.68689E+00
+90.700E+03,-39.68689E+00
+90.800E+03,-39.55208E+00
+90.900E+03,-39.68689E+00
+91.000E+03,-39.68689E+00
+91.100E+03,-39.54347E+00
+91.200E+03,-39.68689E+00
+91.300E+03,-32.87633E+00
+91.400E+03,-39.68689E+00
+91.500E+03,-39.68689E+00
+91.600E+03,-39.68689E+00
+91.700E+03,-39.68689E+00
+91.800E+03,-39.46485E+00
+91.900E+03,-39.68689E+00
+92.000E+03,-39.68689E+00
+92.100E+03,-39.42570E+00
+92.200E+03,-39.68689E+00
+92.300E+03,-39.42962E+00
+92.400E+03,-37.60626E+00
+92.500E+03,-39.65564E+00
+92.600E+03,-39.68689E+00
+92.700E+03,-39.68689E+00
+92.800E+03,-39.68689E+00
+92.900E+03,-39.12951E+00
+93.000E+03,-39.68689E+00
+93.100E+03,-39.68689E+00
+93.200E+03,-39.68689E+00
+93.300E+03,-35.94816E+00
+93.400E+03,-39.68689E+00
+93.500E+03,-38.69355E+00
+93.600E+03,-37.70068E+00
+93.700E+03,-39.68689E+00
+93.800E+03,-39.08608E+00
+93.900E+03,-39.68689E+00
+94.000E+03,-39.68689E+00
+94.100E+03,-39.68689E+00
+94.200E+03,-39.68689E+00
+94.300E+03,-39.65889E+00
+94.400E+03,-39.68689E+00
+94.500E+03,-39.68689E+00
+94.600E+03,-39.68689E+00
+94.700E+03,-39.15073E+00
+94.800E+03,-37.05660E+00
+94.900E+03,-39.68689E+00
+95.000E+03,-39.68689E+00
+95.100E+03,-39.68689E+00
+95.200E+03,-39.52911E+00
+95.300E+03,-39.68689E+00
+95.400E+03,-39.68689E+00
+95.500E+03,-39.68689E+00
+95.600E+03,-39.68689E+00
+95.700E+03,-39.68689E+00
+95.800E+03,-39.68689E+00
+95.900E+03,-39.68689E+00
+96.000E+03,-28.35899E+00
+96.100E+03,-39.45892E+00
+96.200E+03,-37.84263E+00
+96.300E+03,-39.68689E+00
+96.400E+03,-39.02264E+00
+96.500E+03,-39.47251E+00
+96.600E+03,-39.68689E+00
+96.700E+03,-38.98247E+00
+96.800E+03,-39.68689E+00
+96.900E+03,-39.61651E+00
+97.000E+03,-39.68689E+00
+97.100E+03,-39.68689E+00
+97.200E+03,-39.68689E+00
+97.300E+03,-39.68689E+00
+97.400E+03,-39.68689E+00
+97.500E+03,-39.68689E+00
+97.600E+03,-39.68689E+00
+97.700E+03,-39.68689E+00
+97.800E+03,-39.68689E+00
+97.900E+03,-36.93121E+00
+98.000E+03,-35.94589E+00
+98.100E+03,-39.45501E+00
+98.200E+03,-38.82633E+00
+98.300E+03,-36.76900E+00
+98.400E+03,-39.68689E+00
+98.500E+03,-39.41496E+00
+98.600E+03,-38.43992E+00
+98.700E+03,-39.68689E+00
+98.800E+03,-32.20179E+00
+98.900E+03,-27.38386E+00
+99.000E+03,-29.62950E+00
+99.100E+03,-39.68689E+00
+99.200E+03,-39.33367E+00
+99.300E+03,-27.72292E+00
+99.400E+03,-36.03572E+00
+99.500E+03,-31.92918E+00
+99.600E+03,-34.55549E+00
+99.700E+03,-26.44407E+00
+99.800E+03,-32.20771E+00
+99.900E+03,-33.90814E+00
+100.000E+03,-38.23669E+00
+100.100E+03,-27.78995E+00
+100.200E+03,-32.84283E+00
+100.300E+03,-21.14422E+00
+100.400E+03,-21.05559E+00
+100.500E+03,-24.85497E+00
+100.600E+03,-28.31343E+00
+100.700E+03,-29.05058E+00
+100.800E+03,-30.79128E+00
+100.900E+03,-28.70926E+00
+101.000E+03,-30.18393E+00
+101.100E+03,-29.65910E+00
+101.200E+03,-31.20984E+00
+101.300E+03,-39.68689E+00
+101.400E+03,-36.91914E+00
+101.500E+03,-36.13295E+00
+101.600E+03,-36.13759E+00
+101.700E+03,-39.68689E+00
+101.800E+03,-29.21519E+00
+101.900E+03,-35.04236E+00
+102.000E+03,-39.68689E+00
+102.100E+03,-39.09976E+00
+102.200E+03,-39.57112E+00
+102.300E+03,-37.14305E+00
+102.400E+03,-39.68689E+00
+102.500E+03,-39.57742E+00
+102.600E+03,-39.68689E+00
+102.700E+03,-38.78201E+00
+102.800E+03,-39.68689E+00
+102.900E+03,-39.68689E+00
+103.000E+03,-39.68689E+00
+103.100E+03,-35.10427E+00
+103.200E+03,-37.49663E+00
+103.300E+03,-36.79980E+00
+103.400E+03,-39.68689E+00
+103.500E+03,-33.54623E+00
+103.600E+03,-38.54020E+00
+103.700E+03,-39.68689E+00
+103.800E+03,-39.68689E+00
+103.900E+03,-38.02669E+00
+104.000E+03,-39.68689E+00
+104.100E+03,-39.68689E+00
+104.200E+03,-35.51573E+00
+104.300E+03,-38.58560E+00
+104.400E+03,-39.68689E+00
+104.500E+03,-39.68689E+00
+104.600E+03,-39.25703E+00
+104.700E+03,-36.85857E+00
+104.800E+03,-39.10429E+00
+104.900E+03,-39.68689E+00
+105.000E+03,-39.68689E+00
+105.100E+03,-39.68689E+00
+105.200E+03,-32.40829E+00
+105.300E+03,-39.68689E+00
+105.400E+03,-39.68689E+00
+105.500E+03,-39.68689E+00
+105.600E+03,-34.71280E+00
+105.700E+03,-38.95646E+00
+105.800E+03,-39.68689E+00
+105.900E+03,-39.68689E+00
+106.000E+03,-39.68689E+00
+106.100E+03,-39.68689E+00
+106.200E+03,-39.68689E+00
+106.300E+03,-39.68689E+00
+106.400E+03,-39.68689E+00
+106.500E+03,-39.40511E+00
+106.600E+03,-39.68689E+00
+106.700E+03,-39.68689E+00
+106.800E+03,-39.68689E+00
+106.900E+03,-35.75872E+00
+107.000E+03,-39.68689E+00
+107.100E+03,-39.68689E+00
+107.200E+03,-39.24152E+00
+107.300E+03,-33.83259E+00
+107.400E+03,-39.68689E+00
+107.500E+03,-34.14836E+00
+107.600E+03,-39.68689E+00
+107.700E+03,-39.68689E+00
+107.800E+03,-39.68689E+00
+107.900E+03,-36.92689E+00
+108.000E+03,-39.09025E+00
+108.100E+03,-36.89063E+00
+108.200E+03,-39.68689E+00
+108.300E+03,-39.68689E+00
+108.400E+03,-39.68689E+00
+108.500E+03,-39.68689E+00
+108.600E+03,-39.51227E+00
+108.700E+03,-39.62708E+00
+108.800E+03,-39.68689E+00
+108.900E+03,-39.68689E+00
+109.000E+03,-39.68689E+00
+109.100E+03,-27.62511E+00
+109.200E+03,-35.91637E+00
+109.300E+03,-33.00952E+00
+109.400E+03,-32.48933E+00
+109.500E+03,-26.39021E+00
+109.600E+03,-33.73683E+00
+109.700E+03,-31.89040E+00
+109.800E+03,-29.49672E+00
+109.900E+03,-29.92347E+00
+110.000E+03,-31.67473E+00
+110.100E+03,-28.38789E+00
+110.200E+03,-28.76480E+00
+110.300E+03,-37.44396E+00
+110.400E+03,-24.81400E+00
+110.500E+03,-22.45816E+00
+110.600E+03,-28.55681E+00
+110.700E+03,-23.00628E+00
+110.800E+03,-31.48180E+00
+110.900E+03,-34.93430E+00
+111.000E+03,-29.21099E+00
+111.100E+03,-31.32810E+00
+111.200E+03,-36.75838E+00
+111.300E+03,-33.39683E+00
+111.400E+03,-29.85854E+00
+111.500E+03,-31.53583E+00
+111.600E+03,-33.90461E+00
+111.700E+03,-26.09990E+00
+111.800E+03,-34.86017E+00
+111.900E+03,-27.50150E+00
+112.000E+03,-30.78016E+00
+112.100E+03,-38.68335E+00
+112.200E+03,-26.92025E+00
+112.300E+03,-27.38795E+00
+112.400E+03,-31.81364E+00
+112.500E+03,-27.46399E+00
+112.600E+03,-37.85821E+00
+112.700E+03,-26.51782E+00
+112.800E+03,-27.38358E+00
+112.900E+03,-25.97231E+00
+113.000E+03,-31.63443E+00
+113.100E+03,-25.93753E+00
+113.200E+03,-33.07927E+00
+113.300E+03,-31.36176E+00
+113.400E+03,-29.43298E+00
+113.500E+03,-30.30659E+00
+113.600E+03,-28.39823E+00
+113.700E+03,-27.46214E+00
+113.800E+03,-23.49284E+00
+113.900E+03,-23.00619E+00
+114.000E+03,-25.68090E+00
+114.100E+03,-37.63050E+00
+114.200E+03,-32.38794E+00
+114.300E+03,-24.30735E+00
+114.400E+03,-33.19987E+00
+114.500E+03,-36.84070E+00
+114.600E+03,-31.02246E+00
+114.700E+03,-28.13848E+00
+114.800E+03,-27.79166E+00
+114.900E+03,-25.94974E+00
+115.000E+03,-28.23118E+00
+115.100E+03,-36.86135E+00
+115.200E+03,-30.88556E+00
+115.300E+03,-30.61732E+00
+115.400E+03,-36.14963E+00
+115.500E+03,-22.67443E+00
+115.600E+03,-31.52875E+00
+115.700E+03,-37.71951E+00
+115.800E+03,-24.15513E+00
+115.900E+03,-20.48890E+00
+116.000E+03,-25.14741E+00
+116.100E+03,-22.91803E+00
+116.200E+03,-23.41501E+00
+116.300E+03,-30.51337E+00
+116.400E+03,-26.61878E+00
+116.500E+03,-15.33514E+00
+116.600E+03,-21.99170E+00
+116.700E+03,-28.32623E+00
+116.800E+03,-35.27795E+00
+116.900E+03,-26.05228E+00
+117.000E+03,-31.69302E+00
+117.100E+03,-39.37443E+00
+117.200E+03,-28.03323E+00
+117.300E+03,-30.53797E+00
+117.400E+03,-28.11092E+00
+117.500E+03,-27.19050E+00
+117.600E+03,-27.45589E+00
+117.700E+03,-26.04777E+00
+117.800E+03,-29.58912E+00
+117.900E+03,-18.01041E+00
+118.000E+03,-23.05366E+00
+118.100E+03,-29.11383E+00
+118.200E+03,-26.58754E+00
+118.300E+03,-30.84602E+00
+118.400E+03,-22.75819E+00
+118.500E+03,-31.14667E+00
+118.600E+03,-24.57695E+00
+118.700E+03,-29.81557E+00
+118.800E+03,-29.14845E+00
+118.900E+03,-29.73255E+00
+119.000E+03,-39.68689E+00
+119.100E+03,-22.37314E+00
+119.200E+03,-24.29416E+00
+119.300E+03,-33.03892E+00
+119.400E+03,-26.64744E+00
+119.500E+03,-27.12477E+00
+119.600E+03,-29.33127E+00
+119.700E+03,-28.72265E+00
+119.800E+03,-26.74104E+00
+119.900E+03,-36.13735E+00
+120.000E+03,-25.63679E+00
+120.100E+03,-22.54326E+00
+120.200E+03,-28.03732E+00
+120.300E+03,-24.90035E+00
+120.400E+03,-31.64184E+00
+120.500E+03,-20.69822E+00
+120.600E+03,-24.07291E+00
+120.700E+03,-21.29605E+00
+120.800E+03,-32.06217E+00
+120.900E+03,-27.09923E+00
+121.000E+03,-23.93695E+00
+121.100E+03,-39.68689E+00
+121.200E+03,-21.93242E+00
+121.300E+03,-21.86567E+00
+121.400E+03,-36.21551E+00
+121.500E+03,-24.19048E+00
+121.600E+03,-23.12779E+00
+121.700E+03,-28.05362E+00
+121.800E+03,-27.85420E+00
+121.900E+03,-24.22662E+00
+122.000E+03,-29.36894E+00
+122.100E+03,-28.49706E+00
+122.200E+03,-34.99793E+00
+122.300E+03,-35.00392E+00
+122.400E+03,-23.50025E+00
+122.500E+03,-30.20110E+00
+122.600E+03,-23.39584E+00
+122.700E+03,-29.25851E+00
+122.800E+03,-29.94612E+00
+122.900E+03,-32.56206E+00
+123.000E+03,-23.16777E+00
+123.100E+03,-29.86943E+00
+123.200E+03,-25.76500E+00
+123.300E+03,-34.87486E+00
+123.400E+03,-22.13556E+00
+123.500E+03,-23.47209E+00
+123.600E+03,-23.04122E+00
+123.700E+03,-20.38379E+00
+123.800E+03,-25.37356E+00
+123.900E+03,-35.45172E+00
+124.000E+03,-24.50714E+00
+124.100E+03,-25.76742E+00
+124.200E+03,-28.86113E+00
+124.300E+03,-21.11748E+00
+124.400E+03,-21.58424E+00
+124.500E+03,-26.69583E+00
+124.600E+03,-18.91250E+00
+124.700E+03,-20.94762E+00
+124.800E+03,-33.53318E+00
+124.900E+03,-16.51793E+00
+125.000E+03,-32.79236E+00
+125.100E+03,-25.28025E+00
+125.200E+03,-23.02960E+00
+125.300E+03,-25.38329E+00
+125.400E+03,-29.81678E+00
+125.500E+03,-23.61376E+00
+125.600E+03,-29.89974E+00
+125.700E+03,-25.04432E+00
+125.800E+03,-21.67677E+00
+125.900E+03,-25.53365E+00
+126.000E+03,-19.30284E+00
+126.100E+03,-17.41617E+00
+126.200E+03,-30.41508E+00
+126.300E+03,-20.13689E+00
+126.400E+03,-28.54421E+00
+126.500E+03,-30.96358E+00
+126.600E+03,-19.74205E+00
+126.700E+03,-22.56488E+00
+126.800E+03,-22.93340E+00
+126.900E+03,-26.74546E+00
+127.000E+03,-18.65690E+00
+127.100E+03,-26.87517E+00
+127.200E+03,-19.16919E+00
+127.300E+03,-22.11038E+00
+127.400E+03,-23.91401E+00
+127.500E+03,-20.78557E+00
+127.600E+03,-36.32131E+00
+127.700E+03,-34.53000E+00
+127.800E+03,-21.81090E+00
+127.900E+03,-30.51147E+00
+128.000E+03,-22.24521E+00
+128.100E+03,-18.56183E+00
+128.200E+03,-26.77358E+00
+128.300E+03,-37.54506E+00
+128.400E+03,-21.00342E+00
+128.500E+03,-31.22528E+00
+128.600E+03,-23.50505E+00
+128.700E+03,-20.00521E+00
+128.800E+03,-26.19854E+00
+128.900E+03,-22.33589E+00
+129.000E+03,-34.12447E+00
+129.100E+03,-17.04068E+00
+129.200E+03,-23.78115E+00
+129.300E+03,-38.32653E+00
+129.400E+03,-24.81917E+00
+129.500E+03,-26.42896E+00
+129.600E+03,-16.88446E+00
+129.700E+03,-13.74848E+00
+129.800E+03,-30.97176E+00
+129.900E+03,-15.16467E+00
+130.000E+03,-27.46287E+00
+130.100E+03,-27.10533E+00
+130.200E+03,-19.46325E+00
+130.300E+03,-27.82683E+00
+130.400E+03,-22.04905E+00
+130.500E+03,-27.79450E+00
+130.600E+03,-19.08669E+00
+130.700E+03,-36.21412E+00
+130.800E+03,-16.65084E+00
+130.900E+03,-17.51504E+00
+131.000E+03,-23.11386E+00
+131.100E+03,-13.57805E+00
+131.200E+03,-26.59753E+00
+131.300E+03,-16.49119E+00
+131.400E+03,-18.69367E+00
+131.500E+03,-35.84482E+00
+131.600E+03,-18.50701E+00
+131.700E+03,-24.85382E+00
+131.800E+03,-17.28236E+00
+131.900E+03,-18.66916E+00
+132.000E+03,-17.45521E+00
+132.100E+03,-22.71545E+00
+132.200E+03,-19.47451E+00
+132.300E+03,-23.67513E+00
+132.400E+03,-22.03973E+00
+132.500E+03,-14.87869E+00
+132.600E+03,-19.14245E+00
+132.700E+03,-12.72902E+00
+132.800E+03,-23.63703E+00
+132.900E+03,-24.55349E+00
+133.000E+03,-25.22491E+00
+133.100E+03,-19.34382E+00
+133.200E+03,-16.33354E+00
+133.300E+03,-23.14858E+00
+133.400E+03,-29.13158E+00
+133.500E+03,-16.99648E+00
+133.600E+03,-28.59026E+00
+133.700E+03,-18.48088E+00
+133.800E+03,-12.48194E+00
+133.900E+03,-17.58630E+00
+134.000E+03,-26.95000E+00
+134.100E+03,-18.95479E+00
+134.200E+03,-19.77588E+00
+134.300E+03,-17.63925E+00
+134.400E+03,-20.58160E+00
+134.500E+03,-23.81702E+00
+134.600E+03,-26.14099E+00
+134.700E+03,-18.94855E+00
+134.800E+03,-25.47786E+00
+134.900E+03,-31.12061E+00
+135.000E+03,-22.74412E+00
+135.100E+03,-36.72040E+00
+135.200E+03,-34.54536E+00
+135.300E+03,-24.94323E+00
+135.400E+03,-27.79952E+00
+135.500E+03,-24.79535E+00
+135.600E+03,-31.08951E+00
+135.700E+03,-33.67700E+00
+135.800E+03,-29.35730E+00
+135.900E+03,-25.33629E+00
+136.000E+03,-39.68475E+00
+136.100E+03,-24.48483E+00
+136.200E+03,-38.94503E+00
+136.300E+03,-23.20910E+00
+136.400E+03,-28.90528E+00
+136.500E+03,-32.19308E+00
+136.600E+03,-20.23472E+00
+136.700E+03,-25.79527E+00
+136.800E+03,-25.28894E+00
+136.900E+03,-27.28321E+00
+137.000E+03,-27.29176E+00
+137.100E+03,-38.76790E+00
+137.200E+03,-27.03697E+00
+137.300E+03,-25.39909E+00
+137.400E+03,-30.53128E+00
+137.500E+03,-25.82458E+00
+137.600E+03,-33.41596E+00
+137.700E+03,-31.01784E+00
+137.800E+03,-25.67403E+00
+137.900E+03,-27.35676E+00
+138.000E+03,-30.04045E+00
+138.100E+03,-24.97490E+00
+138.200E+03,-28.03803E+00
+138.300E+03,-31.05299E+00
+138.400E+03,-37.46615E+00
+138.500E+03,-24.93770E+00
+138.600E+03,-31.56127E+00
+138.700E+03,-24.20666E+00
+138.800E+03,-39.68689E+00
+138.900E+03,-23.83308E+00
+139.000E+03,-20.57597E+00
+139.100E+03,-22.09055E+00
+139.200E+03,-24.68237E+00
+139.300E+03,-31.99817E+00
+139.400E+03,-26.57750E+00
+139.500E+03,-36.66101E+00
+139.600E+03,-33.17569E+00
+139.700E+03,-25.51875E+00
+139.800E+03,-29.90387E+00
+139.900E+03,-25.71863E+00
+140.000E+03,-23.17629E+00
+140.100E+03,-36.27169E+00
+140.200E+03,-24.33873E+00
+140.300E+03,-39.66311E+00
+140.400E+03,-39.68689E+00
+140.500E+03,-25.98745E+00
+140.600E+03,-28.19195E+00
+140.700E+03,-31.17294E+00
+140.800E+03,-26.07297E+00
+140.900E+03,-28.13973E+00
+141.000E+03,-34.50298E+00
+141.100E+03,-37.15367E+00
+141.200E+03,-36.49339E+00
+141.300E+03,-31.91867E+00
+141.400E+03,-23.46896E+00
+141.500E+03,-27.29960E+00
+141.600E+03,-37.75889E+00
+141.700E+03,-25.73224E+00
+141.800E+03,-31.13351E+00
+141.900E+03,-33.29927E+00
+142.000E+03,-38.05483E+00
+142.100E+03,-32.98622E+00
+142.200E+03,-24.03765E+00
+142.300E+03,-27.58896E+00
+142.400E+03,-39.24357E+00
+142.500E+03,-30.46350E+00
+142.600E+03,-33.97442E+00
+142.700E+03,-33.55665E+00
+142.800E+03,-24.63400E+00
+142.900E+03,-34.90294E+00
+143.000E+03,-35.86299E+00
+143.100E+03,-28.44755E+00
+143.200E+03,-33.46344E+00
+143.300E+03,-33.28097E+00
+143.400E+03,-30.67177E+00
+143.500E+03,-29.79017E+00
+143.600E+03,-39.68689E+00
+143.700E+03,-27.44796E+00
+143.800E+03,-32.94979E+00
+143.900E+03,-39.35389E+00
+144.000E+03,-28.69867E+00
+144.100E+03,-29.30220E+00
+144.200E+03,-26.81595E+00
+144.300E+03,-31.60350E+00
+144.400E+03,-27.36437E+00
+144.500E+03,-32.32259E+00
+144.600E+03,-35.15607E+00
+144.700E+03,-39.68689E+00
+144.800E+03,-29.62574E+00
+144.900E+03,-28.01747E+00
+145.000E+03,-28.72625E+00
+145.100E+03,-29.55186E+00
+145.200E+03,-27.96163E+00
+145.300E+03,-34.29407E+00
+145.400E+03,-33.23233E+00
+145.500E+03,-32.40293E+00
+145.600E+03,-30.93914E+00
+145.700E+03,-38.65122E+00
+145.800E+03,-39.10479E+00
+145.900E+03,-34.42233E+00
+146.000E+03,-32.83325E+00
+146.100E+03,-35.51073E+00
+146.200E+03,-29.62693E+00
+146.300E+03,-37.76234E+00
+146.400E+03,-34.01856E+00
+146.500E+03,-31.53663E+00
+146.600E+03,-39.68689E+00
+146.700E+03,-26.61277E+00
+146.800E+03,-28.83050E+00
+146.900E+03,-29.66877E+00
+147.000E+03,-30.37401E+00
+147.100E+03,-35.02700E+00
+147.200E+03,-26.39595E+00
+147.300E+03,-30.34636E+00
+147.400E+03,-39.46678E+00
+147.500E+03,-34.11414E+00
+147.600E+03,-39.68689E+00
+147.700E+03,-30.47929E+00
+147.800E+03,-34.98070E+00
+147.900E+03,-30.28799E+00
+148.000E+03,-35.57064E+00
+148.100E+03,-39.68689E+00
+148.200E+03,-39.13729E+00
+148.300E+03,-37.73414E+00
+148.400E+03,-33.75734E+00
+148.500E+03,-29.45975E+00
+148.600E+03,-33.20733E+00
+148.700E+03,-39.68689E+00
+148.800E+03,-39.68689E+00
+148.900E+03,-26.45448E+00
+149.000E+03,-35.05469E+00
+149.100E+03,-27.11042E+00
+149.200E+03,-30.91757E+00
+149.300E+03,-27.13241E+00
+149.400E+03,-32.08852E+00
+149.500E+03,-30.50159E+00
+149.600E+03,-25.64415E+00
+149.700E+03,-36.59725E+00
+149.800E+03,-28.27129E+00
+149.900E+03,-24.41810E+00
+150.000E+03,-27.15833E+00
+150.100E+03,-29.97661E+00
+150.200E+03,-30.66130E+00
+150.300E+03,-19.69582E+00
+150.400E+03,-30.35480E+00
+150.500E+03,-39.31287E+00
+150.600E+03,-28.48791E+00
+150.700E+03,-22.14154E+00
+150.800E+03,-35.12685E+00
+150.900E+03,-28.13334E+00
+151.000E+03,-26.25603E+00
+151.100E+03,-25.33171E+00
+151.200E+03,-33.76280E+00
+151.300E+03,-30.80574E+00
+151.400E+03,-25.77035E+00
+151.500E+03,-38.83921E+00
+151.600E+03,-32.61758E+00
+151.700E+03,-26.82466E+00
+151.800E+03,-29.12813E+00
+151.900E+03,-32.96797E+00
+152.000E+03,-30.01407E+00
+152.100E+03,-38.07949E+00
+152.200E+03,-38.65744E+00
+152.300E+03,-32.97782E+00
+152.400E+03,-29.62102E+00
+152.500E+03,-39.65242E+00
+152.600E+03,-35.07957E+00
+152.700E+03,-39.68689E+00
+152.800E+03,-29.54738E+00
+152.900E+03,-36.32540E+00
+153.000E+03,-33.20397E+00
+153.100E+03,-32.13010E+00
+153.200E+03,-38.42801E+00
+153.300E+03,-33.93847E+00
+153.400E+03,-35.95157E+00
+153.500E+03,-39.68689E+00
+153.600E+03,-38.90333E+00
+153.700E+03,-39.68689E+00
+153.800E+03,-39.68689E+00
+153.900E+03,-37.91894E+00
+154.000E+03,-39.68689E+00
+154.100E+03,-34.60814E+00
+154.200E+03,-38.31922E+00
+154.300E+03,-28.65876E+00
+154.400E+03,-28.93880E+00
+154.500E+03,-28.20956E+00
+154.600E+03,-34.86434E+00
+154.700E+03,-37.33427E+00
+154.800E+03,-39.68689E+00
+154.900E+03,-30.14676E+00
+155.000E+03,-31.13674E+00
+155.100E+03,-34.30425E+00
+155.200E+03,-31.51956E+00
+155.300E+03,-32.69566E+00
+155.400E+03,-32.68797E+00
+155.500E+03,-30.66840E+00
+155.600E+03,-33.18460E+00
+155.700E+03,-39.68689E+00
+155.800E+03,-34.69272E+00
+155.900E+03,-37.98127E+00
+156.000E+03,-34.16626E+00
+156.100E+03,-32.57394E+00
+156.200E+03,-32.33150E+00
+156.300E+03,-31.69963E+00
+156.400E+03,-37.72406E+00
+156.500E+03,-39.68689E+00
+156.600E+03,-39.68689E+00
+156.700E+03,-31.08911E+00
+156.800E+03,-28.87586E+00
+156.900E+03,-30.12021E+00
+157.000E+03,-30.48874E+00
+157.100E+03,-39.68689E+00
+157.200E+03,-32.62996E+00
+157.300E+03,-33.31714E+00
+157.400E+03,-38.96040E+00
+157.500E+03,-29.57810E+00
+157.600E+03,-39.68689E+00
+157.700E+03,-36.62548E+00
+157.800E+03,-32.30670E+00
+157.900E+03,-31.18340E+00
+158.000E+03,-39.68689E+00
+158.100E+03,-39.68689E+00
+158.200E+03,-38.88489E+00
+158.300E+03,-38.58252E+00
+158.400E+03,-39.19889E+00
+158.500E+03,-30.84497E+00
+158.600E+03,-35.49131E+00
+158.700E+03,-39.68689E+00
+158.800E+03,-33.93885E+00
+158.900E+03,-31.35929E+00
+159.000E+03,-35.77974E+00
+159.100E+03,-33.74455E+00
+159.200E+03,-35.46391E+00
+159.300E+03,-37.47982E+00
+159.400E+03,-38.18168E+00
+159.500E+03,-35.23873E+00
+159.600E+03,-34.56950E+00
+159.700E+03,-32.38846E+00
+159.800E+03,-39.68689E+00
+159.900E+03,-38.81844E+00
+160.000E+03,-33.95413E+00
+160.100E+03,-35.76595E+00
+160.200E+03,-39.68689E+00
+160.300E+03,-39.68689E+00
+160.400E+03,-34.22834E+00
+160.500E+03,-39.68689E+00
+160.600E+03,-31.55041E+00
+160.700E+03,-36.29212E+00
+160.800E+03,-39.56889E+00
+160.900E+03,-32.27337E+00
+161.000E+03,-37.94417E+00
+161.100E+03,-34.77406E+00
+161.200E+03,-39.42598E+00
+161.300E+03,-32.99230E+00
+161.400E+03,-39.68689E+00
+161.500E+03,-33.37254E+00
+161.600E+03,-38.82944E+00
+161.700E+03,-36.79239E+00
+161.800E+03,-35.23924E+00
+161.900E+03,-39.68689E+00
+162.000E+03,-37.79554E+00
+162.100E+03,-38.81074E+00
+162.200E+03,-30.62746E+00
+162.300E+03,-31.77147E+00
+162.400E+03,-39.68689E+00
+162.500E+03,-36.92493E+00
+162.600E+03,-34.83644E+00
+162.700E+03,-39.24342E+00
+162.800E+03,-39.68689E+00
+162.900E+03,-35.93349E+00
+163.000E+03,-37.07619E+00
+163.100E+03,-30.57492E+00
+163.200E+03,-36.48493E+00
+163.300E+03,-39.00752E+00
+163.400E+03,-39.68689E+00
+163.500E+03,-39.68689E+00
+163.600E+03,-36.88255E+00
+163.700E+03,-34.93570E+00
+163.800E+03,-36.25376E+00
+163.900E+03,-34.78830E+00
+164.000E+03,-37.42501E+00
