x-axis,F1
+45.500E+03,-39.68689E+00
+45.600E+03,-39.09843E+00
+45.700E+03,-36.23500E+00
+45.800E+03,-39.68689E+00
+45.900E+03,-39.68689E+00
+46.000E+03,-39.68689E+00
+46.100E+03,-39.68689E+00
+46.200E+03,-39.67864E+00
+46.300E+03,-39.68689E+00
+46.400E+03,-39.68689E+00
+46.500E+03,-38.66855E+00
+46.600E+03,-39.68689E+00
+46.700E+03,-38.64995E+00
+46.800E+03,-37.41165E+00
+46.900E+03,-36.58850E+00
+47.000E+03,-37.21669E+00
+47.100E+03,-39.68689E+00
+47.200E+03,-34.68303E+00
+47.300E+03,-39.68689E+00
+47.400E+03,-39.68689E+00
+47.500E+03,-39.68689E+00
+47.600E+03,-39.68689E+00
+47.700E+03,-39.68689E+00
+47.800E+03,-39.68689E+00
+47.900E+03,-39.07313E+00
+48.000E+03,-39.57689E+00
+48.100E+03,-39.68689E+00
+48.200E+03,-37.83476E+00
+48.300E+03,-36.00631E+00
+48.400E+03,-39.68689E+00
+48.500E+03,-35.05807E+00
+48.600E+03,-33.46023E+00
+48.700E+03,-39.68689E+00
+48.800E+03,-36.48038E+00
+48.900E+03,-33.59114E+00
+49.000E+03,-33.77417E+00
+49.100E+03,-31.57970E+00
+49.200E+03,-39.07937E+00
+49.300E+03,-32.10944E+00
+49.400E+03,-26.74491E+00
+49.500E+03,-24.14982E+00
+49.600E+03,-29.94960E+00
+49.700E+03,-27.20749E+00
+49.800E+03,-28.11241E+00
+49.900E+03,-18.44549E+00
+50.000E+03,-9.15710E+00
+50.100E+03,-22.54325E+00
+50.200E+03,-21.41318E+00
+50.300E+03,-25.05690E+00
+50.400E+03,-31.54443E+00
+50.500E+03,-17.19502E+00
+50.600E+03,-27.33704E+00
+50.700E+03,-27.54362E+00
+50.800E+03,-38.30605E+00
+50.900E+03,-29.65384E+00
+51.000E+03,-29.79830E+00
+51.100E+03,-26.57754E+00
+51.200E+03,-39.68689E+00
+51.300E+03,-38.66137E+00
+51.400E+03,-38.74817E+00
+51.500E+03,-36.10621E+00
+51.600E+03,-36.09892E+00
+51.700E+03,-39.68689E+00
+51.800E+03,-36.81471E+00
+51.900E+03,-39.27457E+00
+52.000E+03,-38.27128E+00
+52.100E+03,-39.68689E+00
+52.200E+03,-37.76008E+00
+52.300E+03,-39.68689E+00
+52.400E+03,-39.68689E+00
+52.500E+03,-39.68689E+00
+52.600E+03,-39.68689E+00
+52.700E+03,-39.68689E+00
+52.800E+03,-39.68689E+00
+52.900E+03,-36.19876E+00
+53.000E+03,-39.35747E+00
+53.100E+03,-39.68689E+00
+53.200E+03,-39.68689E+00
+53.300E+03,-38.18663E+00
+53.400E+03,-39.68689E+00
+53.500E+03,-37.67211E+00
+53.600E+03,-36.62221E+00
+53.700E+03,-39.68689E+00
+53.800E+03,-38.45024E+00
+53.900E+03,-39.68689E+00
+54.000E+03,-39.68689E+00
+54.100E+03,-39.67489E+00
+54.200E+03,-39.68689E+00
+54.300E+03,-33.70247E+00
+54.400E+03,-39.68689E+00
+54.500E+03,-39.37186E+00
+54.600E+03,-37.91263E+00
+54.700E+03,-39.68689E+00
+54.800E+03,-39.68689E+00
+54.900E+03,-39.68689E+00
+55.000E+03,-35.94324E+00
+55.100E+03,-37.86548E+00
+55.200E+03,-39.39356E+00
+55.300E+03,-35.57300E+00
+55.400E+03,-39.55278E+00
+55.500E+03,-39.68689E+00
+55.600E+03,-39.68689E+00
+55.700E+03,-39.68689E+00
+55.800E+03,-39.68689E+00
+55.900E+03,-36.18396E+00
+56.000E+03,-38.44973E+00
+56.100E+03,-36.38300E+00
+56.200E+03,-39.68689E+00
+56.300E+03,-39.68689E+00
+56.400E+03,-38.16598E+00
+56.500E+03,-39.68689E+00
+56.600E+03,-39.68689E+00
+56.700E+03,-39.68689E+00
+56.800E+03,-33.00078E+00
+56.900E+03,-39.68689E+00
+57.000E+03,-39.29506E+00
+57.100E+03,-36.17405E+00
+57.200E+03,-32.48764E+00
+57.300E+03,-36.75534E+00
+57.400E+03,-39.33216E+00
+57.500E+03,-32.47527E+00
+57.600E+03,-38.70859E+00
+57.700E+03,-38.07757E+00
+57.800E+03,-38.08774E+00
+57.900E+03,-39.68689E+00
+58.000E+03,-39.68689E+00
+58.100E+03,-33.66080E+00
+58.200E+03,-33.52803E+00
+58.300E+03,-38.51749E+00
+58.400E+03,-39.68689E+00
+58.500E+03,-39.68689E+00
+58.600E+03,-39.68689E+00
+58.700E+03,-39.45437E+00
+58.800E+03,-36.36759E+00
+58.900E+03,-39.68689E+00
+59.000E+03,-39.68689E+00
+59.100E+03,-39.68689E+00
+59.200E+03,-39.68689E+00
+59.300E+03,-39.39343E+00
+59.400E+03,-37.00684E+00
+59.500E+03,-39.68689E+00
+59.600E+03,-39.68689E+00
+59.700E+03,-38.32504E+00
+59.800E+03,-39.60181E+00
+59.900E+03,-39.68689E+00
+60.000E+03,-39.68689E+00
+60.100E+03,-38.48947E+00
+60.200E+03,-39.68689E+00
+60.300E+03,-39.68689E+00
+60.400E+03,-39.68689E+00
+60.500E+03,-39.68689E+00
+60.600E+03,-39.68689E+00
+60.700E+03,-39.68689E+00
+60.800E+03,-39.68689E+00
+60.900E+03,-39.68689E+00
+61.000E+03,-39.68689E+00
+61.100E+03,-39.68689E+00
+61.200E+03,-39.68689E+00
+61.300E+03,-39.62535E+00
+61.400E+03,-39.56745E+00
+61.500E+03,-39.68689E+00
+61.600E+03,-39.68689E+00
+61.700E+03,-36.08441E+00
+61.800E+03,-39.68689E+00
+61.900E+03,-39.68689E+00
+62.000E+03,-38.85427E+00
+62.100E+03,-39.68689E+00
+62.200E+03,-39.68689E+00
+62.300E+03,-37.68757E+00
+62.400E+03,-39.47208E+00
+62.500E+03,-38.13171E+00
+62.600E+03,-38.06194E+00
+62.700E+03,-38.66406E+00
+62.800E+03,-39.68689E+00
+62.900E+03,-39.68689E+00
+63.000E+03,-39.68689E+00
+63.100E+03,-33.51619E+00
+63.200E+03,-39.68689E+00
+63.300E+03,-39.68689E+00
+63.400E+03,-39.68689E+00
+63.500E+03,-39.68689E+00
+63.600E+03,-36.19863E+00
+63.700E+03,-39.68689E+00
+63.800E+03,-39.68689E+00
+63.900E+03,-39.68689E+00
+64.000E+03,-39.64286E+00
+64.100E+03,-37.15313E+00
+64.200E+03,-39.68689E+00
+64.300E+03,-39.68689E+00
+64.400E+03,-39.68689E+00
+64.500E+03,-39.68689E+00
+64.600E+03,-39.68689E+00
+64.700E+03,-39.68689E+00
+64.800E+03,-39.68689E+00
+64.900E+03,-37.84911E+00
+65.000E+03,-37.67610E+00
+65.100E+03,-39.68689E+00
+65.200E+03,-39.68689E+00
+65.300E+03,-39.17756E+00
+65.400E+03,-33.32109E+00
+65.500E+03,-39.68689E+00
+65.600E+03,-36.16691E+00
+65.700E+03,-39.68689E+00
+65.800E+03,-33.11451E+00
+65.900E+03,-34.75087E+00
+66.000E+03,-39.68689E+00
+66.100E+03,-33.84823E+00
+66.200E+03,-39.68689E+00
+66.300E+03,-35.13765E+00
+66.400E+03,-35.87317E+00
+66.500E+03,-39.68689E+00
+66.600E+03,-39.68689E+00
+66.700E+03,-39.68689E+00
+66.800E+03,-39.68689E+00
+66.900E+03,-37.11918E+00
+67.000E+03,-39.68689E+00
+67.100E+03,-39.68689E+00
+67.200E+03,-34.56749E+00
+67.300E+03,-38.62380E+00
+67.400E+03,-39.68689E+00
+67.500E+03,-37.37473E+00
+67.600E+03,-39.68689E+00
+67.700E+03,-37.55899E+00
+67.800E+03,-39.68689E+00
+67.900E+03,-39.32801E+00
+68.000E+03,-39.04858E+00
+68.100E+03,-39.68689E+00
+68.200E+03,-35.89402E+00
+68.300E+03,-39.68689E+00
+68.400E+03,-39.45290E+00
+68.500E+03,-39.46410E+00
+68.600E+03,-39.68689E+00
+68.700E+03,-37.69383E+00
+68.800E+03,-39.68689E+00
+68.900E+03,-39.68689E+00
+69.000E+03,-35.75987E+00
+69.100E+03,-39.68689E+00
+69.200E+03,-35.69602E+00
+69.300E+03,-37.51725E+00
+69.400E+03,-39.59644E+00
+69.500E+03,-39.68689E+00
+69.600E+03,-39.68689E+00
+69.700E+03,-39.68689E+00
+69.800E+03,-38.61295E+00
+69.900E+03,-39.06347E+00
+70.000E+03,-39.68689E+00
+70.100E+03,-38.37235E+00
+70.200E+03,-39.68689E+00
+70.300E+03,-39.68689E+00
+70.400E+03,-39.68689E+00
+70.500E+03,-39.68689E+00
+70.600E+03,-39.22889E+00
+70.700E+03,-39.23585E+00
+70.800E+03,-39.68689E+00
+70.900E+03,-37.71903E+00
+71.000E+03,-39.59311E+00
+71.100E+03,-39.68689E+00
+71.200E+03,-39.64493E+00
+71.300E+03,-39.64263E+00
+71.400E+03,-39.31696E+00
+71.500E+03,-39.68689E+00
+71.600E+03,-33.27575E+00
+71.700E+03,-36.22065E+00
+71.800E+03,-35.21078E+00
+71.900E+03,-39.68689E+00
+72.000E+03,-39.68689E+00
+72.100E+03,-39.68689E+00
+72.200E+03,-39.68689E+00
+72.300E+03,-36.87384E+00
+72.400E+03,-39.04874E+00
+72.500E+03,-39.68689E+00
+72.600E+03,-39.68689E+00
+72.700E+03,-39.68689E+00
+72.800E+03,-39.68689E+00
+72.900E+03,-38.32187E+00
+73.000E+03,-38.80001E+00
+73.100E+03,-38.53126E+00
+73.200E+03,-38.50088E+00
+73.300E+03,-34.64107E+00
+73.400E+03,-35.06317E+00
+73.500E+03,-38.42922E+00
+73.600E+03,-39.68689E+00
+73.700E+03,-36.13070E+00
+73.800E+03,-39.68689E+00
+73.900E+03,-38.72466E+00
+74.000E+03,-33.81785E+00
+74.100E+03,-28.96783E+00
+74.200E+03,-27.30962E+00
+74.300E+03,-24.52308E+00
+74.400E+03,-30.83534E+00
+74.500E+03,-24.45474E+00
+74.600E+03,-20.85772E+00
+74.700E+03,-19.14955E+00
+74.800E+03,-12.99713E+00
+74.900E+03,-20.28631E+00
+75.000E+03,-19.59460E+00
+75.100E+03,-28.88249E+00
+75.200E+03,-3.33579E+00
+75.300E+03,-35.27232E+00
+75.400E+03,-14.45340E+00
+75.500E+03,-17.49977E+00
+75.600E+03,-17.93776E+00
+75.700E+03,-24.38767E+00
+75.800E+03,-20.82073E+00
+75.900E+03,-25.01449E+00
+76.000E+03,-31.53501E+00
+76.100E+03,-39.06040E+00
+76.200E+03,-32.38206E+00
+76.300E+03,-26.68954E+00
+76.400E+03,-28.49306E+00
+76.500E+03,-32.18237E+00
+76.600E+03,-33.71456E+00
+76.700E+03,-35.39045E+00
+76.800E+03,-36.78455E+00
+76.900E+03,-39.68689E+00
+77.000E+03,-39.68689E+00
+77.100E+03,-39.68689E+00
+77.200E+03,-39.68689E+00
+77.300E+03,-39.61962E+00
+77.400E+03,-39.68689E+00
+77.500E+03,-35.75520E+00
+77.600E+03,-39.28749E+00
+77.700E+03,-39.68689E+00
+77.800E+03,-39.06120E+00
+77.900E+03,-36.92140E+00
+78.000E+03,-29.02871E+00
+78.100E+03,-37.57433E+00
+78.200E+03,-37.91847E+00
+78.300E+03,-38.20535E+00
+78.400E+03,-39.68689E+00
+78.500E+03,-31.50190E+00
+78.600E+03,-37.90764E+00
+78.700E+03,-39.68689E+00
+78.800E+03,-39.67181E+00
+78.900E+03,-36.82221E+00
+79.000E+03,-35.91661E+00
+79.100E+03,-37.82108E+00
+79.200E+03,-39.13562E+00
+79.300E+03,-39.68689E+00
+79.400E+03,-39.68689E+00
+79.500E+03,-39.68689E+00
+79.600E+03,-35.15881E+00
+79.700E+03,-39.68689E+00
+79.800E+03,-34.37473E+00
+79.900E+03,-39.68689E+00
+80.000E+03,-35.74875E+00
+80.100E+03,-35.63048E+00
+80.200E+03,-39.68689E+00
+80.300E+03,-37.02510E+00
+80.400E+03,-34.15155E+00
+80.500E+03,-38.59632E+00
+80.600E+03,-36.76655E+00
+80.700E+03,-39.65403E+00
+80.800E+03,-39.68689E+00
+80.900E+03,-38.98768E+00
+81.000E+03,-39.68689E+00
+81.100E+03,-39.68689E+00
+81.200E+03,-30.29362E+00
+81.300E+03,-39.68689E+00
+81.400E+03,-39.68689E+00
+81.500E+03,-39.11926E+00
+81.600E+03,-38.56191E+00
+81.700E+03,-38.18598E+00
+81.800E+03,-34.00518E+00
+81.900E+03,-36.81342E+00
+82.000E+03,-32.66528E+00
+82.100E+03,-36.77509E+00
+82.200E+03,-39.68689E+00
